Album ID,Artist IDs,Artist(s),ID,Popularity,Query,Rank,Release Date,Song,Year
1EEVf5UBSD4YlE1NBQXLfW,['2VrP5BkyzDhY43dWMlaYjD'],Joshua Kadison,5o8gWPZxr4GZFslU85YMmu,55.0,track:Beautiful in My Eyes artist:Joshua Kadison,79.0,1993-01-01,Beautiful in My Eyes,1994.0
5IdbJSrVUOScGmNxCMjHUM,['3RwQ26hR2tJtA8F9p2n7jG'],The Temptations,0JHS2Bm8BGhMDBVvoNY0cQ,42.0,track:Beauty Is Only Skin Deep artist:The Temptations,58.0,1997-01-01,Beauty Is Only Skin Deep,1966.0
5cxMa6oLINJzmZ8lF7wWQN,"['1uNFoZAHBGtllmzznpCI3s', '0hCNtLu0JehylgoiP8L4Gh']",Justin Bieber  ,6QFCMUUq1T2Vf5sFUXcuQ7,68.0,track:Beauty and a Beat artist:Justin Bieber  ,42.0,2012-01-01,Beauty and a Beat,2013.0
7C6LFxLn63uasNoDIQ5khO,"['4S9EykWXhStSc15wEx8QFK', '49iKbKGqgn8OESkW5WduX0']",Celine Dion  ,7B3UAPLYAbwXVgbHSKEaTw,65.0,track:Beauty and the Beast artist:Celine Dion  ,64.0,1992-04-09,Beauty and the Beast,1992.0
3prEGwGL7WsXkiQ2zveo2A,['6V7pNWhlJpD0s0bMdB1PU9'],Stevie B,5133Vr9T5jaSNBlqSQRJDx,34.0,track:Because I Love You (The Postman Song) artist:Stevie B,12.0,1991-01-01,Because I Love You (The Postman Song),1991.0
76eKrw2pksSGzRP4FMhJeY,['1I5Cu7bqjkRg85idwYsD91'],Duane Eddy,0ik9VRQ4Vs4VE1f50Boe78,3.0,track:Because They re Young artist:Duane Eddy,37.0,1999-04-06,Because They re Young,1960.0
2vk0n8aeQSO74VtQBbNDPR,['4S9EykWXhStSc15wEx8QFK'],Celine Dion,28UMiBhn383n9S7GL4tsxD,74.0,track:Because You Loved Me artist:Celine Dion,3.0,1996-02-28,Because You Loved Me,1996.0
02pjVcQKk8Y9Stf33hLyjr,['2HBbky0Z08ZcCKVsXWbNE4'],The Dave Clark Five,4IQ0Qa0xJ5ZgbzZ2jyrxC0,45.0,track:Because artist:The Dave Clark Five,64.0,1964-08-03,Because,1964.0
7qIuZgsMkRuh7rzi4qVcpg,['4qwGe91Bz9K2T8jXTZ815W'],Janet Jackson,40kJxdeSmQieEgTgShXumm,43.0,track:Because of Love artist:Janet Jackson,48.0,1993-05-18,Because of Love,1994.0
39FfOWdtZLLY1lMn2R3UIm,['6V03b3Y36lolYP2orXn8mV'],98 Degrees,25tmiXojR7whvZDz3LpMb2,46.0,track:Because of You artist:98 Degrees,82.0,1998-01-01,Because of You,1998.0
39FfOWdtZLLY1lMn2R3UIm,['6V03b3Y36lolYP2orXn8mV'],98 Degrees,25tmiXojR7whvZDz3LpMb2,46.0,track:Because of You artist:98 Degrees,69.0,1998-01-01,Because of You,1999.0
5gDAEao3VxFdbm8vS0koQq,['3BmGtnKgCSGYIUhmivXKWX'],Kelly Clarkson,3f3omU8n47Mqyab5nCaGyT,70.0,track:Because of You artist:Kelly Clarkson,72.0,2004-01-17,Because of You,2005.0
5gDAEao3VxFdbm8vS0koQq,['3BmGtnKgCSGYIUhmivXKWX'],Kelly Clarkson,3f3omU8n47Mqyab5nCaGyT,70.0,track:Because of You artist:Kelly Clarkson,39.0,2004-01-17,Because of You,2006.0
52q9xNv8COtSU9phlbO5sg,['21E3waRsmPlU7jZsS13rcj'],Ne-Yo,6CFPFnS9EcLs2I0nWqtWci,74.0,track:Because of You artist:Ne-Yo,57.0,2007-01-01,Because of You,2007.0
4Z8B7aRCB34COXcjCDPgzg,['0MBIKH9DjtBkv8O3nS6szj'],10,5VzvK7YiwWbRePA2JOzhYq,60.0,track:Because the Night artist:10,40.0,1993-10-26,Because the Night,1994.0
1p6cWoueuunhpgy6131zAd,['0vYkHhJ48Bs3jWcvZXvOrP'],Patti Smith Group,0lIoY4ZQsdn5QzhraM9o9u,67.0,track:Because the Night artist:Patti Smith Group,72.0,1978-01-01,Because the Night,1978.0
1Ypwht853ZVmsplg2DnZLI,['7G6hXrjGpi6I7waNl4wxAk'],J. Holiday,6TlRNJaezOdzdECnQeRuMM,65.0,track:Bed artist:J. Holiday,72.0,2007-01-01,Bed,2007.0
2FbviTPUjgJJUxsGM1sGDq,['58lV9VcRSjABbAbfWS6skp'],Bon Jovi,1zng9uqqXoPkmU05nsAlsw,73.0,track:Bed of Roses artist:Bon Jovi,57.0,1992-11-03,Bed of Roses,1993.0
0hDy52fqKwb2ZIjyNXGxan,"['5OrB6Jhhrl9y2PK0pSV4VP', '1Xfmvd48oOhEWkscWyEbh9']",Young Money  ,3iL2l5gUqyPS6vDwJFgJTR,72.0,track:BedRock artist:Young Money  ,13.0,2009-01-01,BedRock,2010.0
4OGaOZUHLhSeiicZB909aL,"['59wfkuBoNyhDMQGCljbUbA', '5me0Irg2ANcsgc93uaYrpb', '1wiBLzTI7z9RUwEpNPdFT6']",Puff Daddy  ,1siDRjAa8MdxNoCHTiiQ7B,62.0,track:Been Around the World artist:Puff Daddy  ,19.0,1997-01-01,Been Around the World,1998.0
5x8e8UcCeOgrOzSnDGuPye,"['6wPhSqRtPu1UhRCDX5yaDJ', '085pc2PYOi8bGKj0PNjekA']",Pussycat Dolls  ,5TXNLJ2EENAt3Tf9MX4kT2,51.0,track:Beep artist:Pussycat Dolls  ,84.0,2005-01-01,Beep,2006.0
0S9D5NIDp2YXhYwlvuJzqx,['718COspgdWOnwOFpJHRZHS'],Luke Combs,7aEtlGHoiPAfRB084NiDmx,77.0,track:Beer Never Broke My Heart artist:Luke Combs,63.0,2019-11-08,Beer Never Broke My Heart,2019.0
7ExectJocqn8sMKq4Tn4LY,"['2bA6fzP0lMAQ4kz6CF61w8', '5W5bDNCqJ1jbCgTxDD0Cb3']",Toby Keith  ,7E2DqvnVtbIrFrL5X6YH9Q,67.0,track:Beer for My Horses artist:Toby Keith  ,75.0,2002-01-01,Beer for My Horses,2003.0
6bKAGsaaXV2i8sdAKAGCET,['4xFUf1FHVy696Q1JQZMTRj'],Carrie Underwood,41axwreXl85bV8ScP1X9k8,14.0,track:Before He Cheats artist:Carrie Underwood,6.0,2003-01-01,Before He Cheats,2007.0
26yshjRCAGf1mLJtfTrlsb,['2P3cjUru4H3fhSXXNxE9kA'],Blackstreet,2rkVoKVEMuct8SmEIGKzBw,57.0,track:Before I Let You Go artist:Blackstreet,46.0,1994-01-01,Before I Let You Go,1995.0
0488X5veBK6t3vSmIiTDJY,['4GNC7GD6oZMSxPGyXy4MNB'],Lewis Capaldi,7ce20yLkzuXXLUhzIDoZih,81.0,track:Before You Go artist:Lewis Capaldi,21.0,2019-11-19,Before You Go,2020.0
71mPApAzW9HkbUGdYzMQHb,['6nzxy2wXs6tLgzEtqOkEi2'],Monica,6xrvubhznLOcEO3AM6XBN2,54.0,"track:Before You Walk Out of My Life  ""  artist:Monica",38.0,1995-07-18,"Before You Walk Out of My Life  "" ",1996.0
3gy2ynEvSm1yV3gydcPWxd,['0SNdq9iJyup4XY6JbNHbt6'],Freddy Fender,2SVW5774QbmEjWfbHOEnz3,46.0,track:Before the Next Teardrop Falls artist:Freddy Fender,4.0,1975-01-01,Before the Next Teardrop Falls,1975.0
4DjSI3qiOKsUlZo4NsgYFq,['3iDD7bnsjL9J4fO298r0L0'],Chicago,5cn5xzaVKSheUb4DvTwMBT,46.0,"track:Beginnings  "" artist:Chicago",56.0,1969-04-28,"Beginnings  """,1971.0
08pcOepE6bfonEfT07TUmL,['218kRJZ7FJs0hWIk8Ynzhz'],Charlie Rich,6d7Jz2np6jtNaZv1DiWfJs,55.0,track:Behind Closed Doors artist:Charlie Rich,52.0,1970-01-01,Behind Closed Doors,1973.0
5gDAEao3VxFdbm8vS0koQq,['3BmGtnKgCSGYIUhmivXKWX'],Kelly Clarkson,0AKAxdNkwq9ZxRdW1DN9zW,60.0,track:Behind These Hazel Eyes artist:Kelly Clarkson,10.0,2004-01-17,Behind These Hazel Eyes,2005.0
0QsTRgdl6PSinBK7sElqun,['0h9smro0z3HqUbD94jotU8'],Smokey Robinson,5khAYmr8HHFwI3sp0Lw9wp,55.0,track:Being with You artist:Smokey Robinson,13.0,1981-01-01,Being with You,1981.0
7pnplSgRtopeTNyCxBJf4n,"['55Aa2cqylxrFIXC767Z865', '3TVXtAsR1Inumwj472S9r4']",Lil Wayne  ,6t2eIONH4Sax3R21QWiKNp,61.0,track:Believe Me artist:Lil Wayne  ,89.0,2014-05-28,Believe Me,2014.0
0jZfbz0dNfDjPSg0hYJNth,['72OaDtakiy6yFqkt4TsiFt'],Cher,2goLsvvODILDzeeiT4dAoR,76.0,track:Believe artist:Cher,1.0,1998-01-01,Believe,1999.0
1IkLYWnY2NNZjpE0z7m3EH,['3PhoLpVuITZKcymswpck5b'],Elton John,0mh3kdiViRyeH8JzVL61Hw,44.0,track:Believe artist:Elton John,59.0,1995-03-17,Believe,1995.0
33pt9HBdGlAbRGBHQgsZsU,['53XhwfbYqKCa1cC15pYq2q'],Imagine Dragons,0pqnGHJpmpxLKifKRmU6WP,87.0,track:Believer artist:Imagine Dragons,9.0,2017-06-23,Believer,2017.0
33pt9HBdGlAbRGBHQgsZsU,['53XhwfbYqKCa1cC15pYq2q'],Imagine Dragons,0pqnGHJpmpxLKifKRmU6WP,87.0,track:Believer artist:Imagine Dragons,100.0,2017-06-23,Believer,2018.0
3xo2soey9XEBI5DlmT4KlQ,['3fMbdgg4jU18AjLCKBhRSm'],Michael Jackson,0ZFqB9g2FujbmMSrjqsL3j,52.0,track:Ben artist:Michael Jackson,20.0,1972-08-04,Ben,1972.0
2vy7nyuCnUj8vGNW3mrwMl,['77ZSVx5tJdeJdJsdJ3z2UX'],The American Breed,1WkYJqmW5MVNPF8YPt448h,39.0,"track:Bend Me, Shape Me artist:The American Breed",98.0,2006-06-27,"Bend Me, Shape Me",1968.0
5WupqgR68HfuHt3BMJtgun,['3PhoLpVuITZKcymswpck5b'],Elton John,5Wj1rJnCLpMHdLaxsFtJLs,74.0,track:Bennie and the Jets artist:Elton John,9.0,1973-10-05,Bennie and the Jets,1974.0
2HqQR5SkxWX7uUWaxlLksn,['3Ngh2zDBRPEriyxQDAMKd1'],Matchbox Twenty,6fA7akEuTUL3dW1V0GELaZ,55.0,track:Bent artist:Matchbox Twenty,9.0,2000-05-23,Bent,2000.0
7pSmOdR07xSmTJBcwKKF0v,['7fIvjotigTGWqjIz6EP1i4'],Four Tops,3yUp8BR5SKHPKByy76sr6k,22.0,track:Bernadette artist:Four Tops,82.0,1997-01-01,Bernadette,1967.0
6DN7GcZF1HywzrkGN6Eeqk,['7dGJo4pcD2V6oG8kP0tJRR'],Eminem,6Xk7PnitV9jCRorWt2LiVZ,67.0,track:Berzerk artist:Eminem,67.0,2013-11-05,Berzerk,2013.0
0V4laGZGshNCpurfIdUhHv,['0MlOPi3zIDMVrfA9R04Fe3'],American Authors,5Hroj5K7vLpIG4FNCRIjbP,79.0,track:Best Day of My Life artist:American Authors,31.0,2014-01-01,Best Day of My Life,2014.0
73ojqvZakvdkBxSg9pyPqz,['3X458ddYA2YcVWuVIGGOYe'],Br,1ycpjr5hj9YedvkYph5Sn3,31.0,track:Best Friend artist:Br,98.0,1993-07-13,Best Friend,1995.0
1LShhEEKRT5MNPcO7jtYHh,['3TVXtAsR1Inumwj472S9r4'],Drake,3QLjDkgLh9AOEHlhQtDuhs,75.0,track:Best I Ever Had artist:Drake,22.0,2009-01-01,Best I Ever Had,2009.0
2rRZQhPP68jHhLF9V7yiJJ,"['4AK6F7OLvEQ5QYCBNiQWHq', '60PKQFvtGXaQWYfVixrrDk']",One Direction,0NF73ZSuTEARh5UEugffB5,38.0,track:Best Song Ever artist:One Direction,74.0,2010-11-29,Best Song Ever,2013.0
1gIC63gC3B7o7FfpPACZQJ,['6vWDO969PvNqNYHIOW5v0m'],Beyoncé,3lBRNqXjPp2j3JMTCXDTNO,72.0,track:Best Thing I Never Had artist:Beyoncé,86.0,2011-06-24,Best Thing I Never Had,2011.0
6pMzuVjsypAwbeKiZm56wP,['0TF2NxkJZPQoX1H53rEFM1'],Gladys Knight ,0bYwN4LqZYLfs9ZEHPXjBC,54.0,track:Best Thing That Ever Happened to Me artist:Gladys Knight ,34.0,1973-01-01,Best Thing That Ever Happened to Me,1974.0
2iCHyD9XHtA3vJFJIuXzqu,['0ECwFtbIWEVNwjlrfc6xoL'],Eagles,5MLLuLqPdUlx8bfKtdkLwO,62.0,track:Best of My Love artist:Eagles,13.0,1974-01-01,Best of My Love,1975.0
7iJCy3T66FJmXT7LGVd3QA,['64CuUOOirKmdAYLQSfaOyr'],The Emotions,2M2WJ7gBlcKNxdhyfPp9zY,68.0,track:Best of My Love artist:The Emotions,3.0,1977-06-10,Best of My Love,1977.0
2eprpJCYbCbPZRKVGIEJxZ,['7jy3rLJdDQY21OgRLCZ9sD'],Foo Fighters,5FZxsHWIvUsmSK1IAvm2pp,75.0,track:Best of You artist:Foo Fighters,68.0,2005-06-14,Best of You,2005.0
1nuztGp78DkG2U3m6o2tGl,['2O0Hw1WSMbskB5tD9aWah3'],The Stylistics,7ngeKoHl4frhzxIA3Pvoaq,44.0,"track:Betcha by Golly, Wow artist:The Stylistics",18.0,1973-01-01,"Betcha by Golly, Wow",1972.0
2Jmuuw5ff8gAGAP6B1yKKJ,['5PN2aHIvLEM98XIorsPMhE'],Kim Carnes,0kPeymTUiaidv48eRrMISu,64.0,track:Bette Davis Eyes artist:Kim Carnes,1.0,2007-01-01,Bette Davis Eyes,1981.0
7gVHUNPQr0AE2A0Yf5MjqR,['1zuJe6b1roixEKMOtyrEak'],Tina Turner,4N5HyZ1PlXuP6sryIa4hOQ,48.0,track:Better Be Good to Me artist:Tina Turner,59.0,1984-05-29,Better Be Good to Me,1985.0
74T4OTGbvmJWobgc4ABtMq,['2Ca9nb6MJ3lwyF7dRNJm3M'],Citizen King,460Wn6Dq2uMviG5nPXtPnb,57.0,track:Better Days (And the Bottom Drops Out) artist:Citizen King,96.0,1999-02-26,Better Days (And the Bottom Drops Out),1999.0
6rZyWDvLwKIkfSZ8qcmmdK,['2Mhi3jfuRSdbVZPdjqsnnN'],Dr. Hook,2WHTHxUipSqJU9yJRnpO6S,36.0,track:Better Love Next Time artist:Dr. Hook,49.0,2007-01-01,Better Love Next Time,1980.0
6trNtQUgC8cgbWcqoMYkOR,['246dkjvS1zLTtiykXe5h60'],Post Malone,7dt6x5M1jzdTEt8oCbisTK,82.0,track:Better Now artist:Post Malone,13.0,2018-04-27,Better Now,2018.0
6trNtQUgC8cgbWcqoMYkOR,['246dkjvS1zLTtiykXe5h60'],Post Malone,7dt6x5M1jzdTEt8oCbisTK,82.0,track:Better Now artist:Post Malone,32.0,2018-04-27,Better Now,2019.0
1mujD0TLUx27MXlxune8nb,['0aNCjE72yyrhKQB1qfPBpi'],Alice Deejay,48gBfTRel9fajeev7tmLpo,58.0,track:Better Off Alone artist:Alice Deejay,88.0,2011-06-20,Better Off Alone,2000.0
2Qxc2NJ7yPKVFRWi3llRr2,['6LuN9FCkKOj5PcnpouEgny'],Khalid,6zeeWid2sgw4lap2jV61PZ,76.0,track:Better artist:Khalid,20.0,2018-10-18,Better,2019.0
0VaAFegRAAn4OCg7p4QjN5,['5lKZWd6HiSCLfnDGrq9RAm'],Leona Lewis,2iXBZ32Fz5VDCLeE0JIdX5,69.0,track:Better in Time artist:Leona Lewis,53.0,2007-01-01,Better in Time,2008.0
2SmDuZSWtjukp9gkG2mcBQ,['6BMhCQJYHxxKAeqYS1p5rY'],Hinder,10fddGyyeUquZZ2uPTjD7P,62.0,track:Better than Me artist:Hinder,97.0,2005-01-01,Better than Me,2007.0
4D8A8M0NJjEdQhusawyeDz,['3jOstUTkEu2JkjvRdBA5Gu'],Weezer,1yKu2MhpwzDXXH2tzG6xoa,71.0,track:Beverly Hills artist:Weezer,20.0,2005-05-10,Beverly Hills,2005.0
5MsJK0kqiYIJDmd3cjkGMn,['0EodhzA6yW1bIdD5B4tcmJ'],Bobby Darin,3KzgdYUlqV6TOG7JCmx2Wg,68.0,track:Beyond the Sea artist:Bobby Darin,32.0,1959-01-01,Beyond the Sea,1960.0
4gjtwmWWKjI9p3dLUUfZEA,['1RaDKTFXuy0qA8YV1h9SwC'],Jimmy Dean,02CCvUMfxixXXgZRHy9Cqg,17.0,track:Big Bad John artist:Jimmy Dean,87.0,1954-01-01,Big Bad John,1961.0
5IYvKd22yQkJRfoIStesbX,"['0A0FS04o6zMoto8OKPsDwY', '17lzZA2AlOHwCwFALHttmp', '0c173mlxpT3dSFRgMO8XPh', '0hCNtLu0JehylgoiP8L4Gh']",YG  ,0ZNrc4kNeQYD9koZ3KvCsy,70.0,track:Big Bank artist:YG  ,63.0,2018-08-03,Big Bank,2018.0
5jWu8mnQdqvn6o1Y1hfgH9,['4AwNnh5SdnB3VGSZ0GPG4H'],Heavy D,1W9F8VPigP4dYlg1apN0gl,41.0,track:Big Daddy artist:Heavy D,73.0,1997-01-01,Big Daddy,1997.0
0jwuTvP3hp2jFY08VLgvnD,['3r17AfJCCUqC9Lf0OAc73G'],Fergie,3Q4WeJmzxuDpzMu9QjQqbM,74.0,track:Big Girls Don t Cry artist:Fergie,4.0,2006-01-01,Big Girls Don t Cry,2007.0
0jwuTvP3hp2jFY08VLgvnD,['3r17AfJCCUqC9Lf0OAc73G'],Fergie,3Q4WeJmzxuDpzMu9QjQqbM,74.0,track:Big Girls Don t Cry artist:Fergie,78.0,2006-01-01,Big Girls Don t Cry,2008.0
7k9oif0MqtQ79j8swtZRMS,['3FfvYsEGaIb52QPXhg4DcH'],Jason Aldean,4KAzYqfcijCSZa2P3etHoM,68.0,track:Big Green Tractor artist:Jason Aldean,75.0,2009-04-07,Big Green Tractor,2009.0
4AsXQ17Arq1cUVoa9dKJ3F,['08GQAI4eElDnROBrJRGE0X'],Fleetwood Mac,0hOA8SoraNo2ZP1amtVYnY,60.0,track:Big Love artist:Fleetwood Mac,81.0,1987-04-13,Big Love,1987.0
3rWJsuu7ukoZZhp7YYkjNZ,"['3nFkdlSjzX9mRTtwJOzDYB', '6ZhjJOJXXwnPS8PrXdmjLw']",Jay-Z  ,7m97yKVzPpXV9Z4ezEziOD,68.0,track:Big Pimpin  artist:Jay-Z  ,60.0,1999-12-28,Big Pimpin ,2000.0
2HTbQ0RHwukKVXAlTmCZP2,['5me0Irg2ANcsgc93uaYrpb'],The Notorious B.I.G.,2g8HN35AnVGIk7B8yMucww,77.0,track:Big Poppa artist:The Notorious B.I.G.,47.0,1994-09-13,Big Poppa,1995.0
4smGTYP7BN3UNxESljSHFT,['7C4sUpWGlTy7IANjruj02I'],Peter Gabriel,2XbqTKF226m2QhhG4sahOu,25.0,track:Big Time artist:Peter Gabriel,75.0,1900-01-01,Big Time,1987.0
4WsQBaO2DLvDZ5VRmsXbUH,['0J2Ej2rMQyqaUX3G6MUISw'],Ambrosia,6JHXiRD1QjMK1N6AQEnL04,62.0,track:Biggest Part of Me artist:Ambrosia,27.0,1980-03-26,Biggest Part of Me,1980.0
1C2h7mLntPSeVYciMRTF4a,['3fMbdgg4jU18AjLCKBhRSm'],Michael Jackson,5ChkMS8OtdzJeqyybCc9R5,83.0,track:Billie Jean artist:Michael Jackson,2.0,1982-11-30,Billie Jean,1983.0
1PruwGvQDfgh6CTSFWPNtn,"['7o9Nl7K1Al6NNAHX6jn6iG', '0du5cEVh5yTK9QJze8zA0C']",Travie McCoy  ,2M9ULmQwTaTGmAdXaXpfz5,73.0,track:Billionaire artist:Travie McCoy  ,23.0,2010-03-09,Billionaire,2010.0
3usQV8KT7DxGnw2e4xCfV7,['1Y8cdNmUJH7yBTd9yOvr5i'],Destiny's Child,1Q4yyZamrO2dlyT2lle5Q4,28.0,"track:Bills, Bills, Bills artist:Destiny's Child",21.0,1999-01-01,"Bills, Bills, Bills",1999.0
1T6UGHbfP4JTTVTglIrybh,['6hpEpmvfhm26T0Mc8x65ox'],Bo Donaldson ,6ZqgJAbxuEUjazBLN5V0U4,40.0,track:Billy Don t Be a Hero artist:Bo Donaldson ,21.0,1996-05-03,Billy Don t Be a Hero,1974.0
2g1EakEaW7fPTZC6vBmBCn,['5pKCCKE2ajJHZ9KAiaK11H'],Rihanna  ,2holReRruSgsAE4xaYg55K,30.0,track:Birthday Cake artist:Rihanna  ,79.0,2011-11-18,Birthday Cake,2012.0
5CKAAsmFCdmKq4fTtNdmHc,['3KV3p5EY4AvKxOlhGHORLg'],Jeremih,4NpDZPwSXmL0cCTaJuVrCw,67.0,track:Birthday Sex artist:Jeremih,37.0,2009-01-01,Birthday Sex,2009.0
3jB9yFDwRe3KhtGnHXJntk,['6jJ0s89eD6GaHleKKya26X'],Katy Perry,1NOZvdCovG42qQV7ftVD5d,58.0,track:Birthday artist:Katy Perry,80.0,2013-01-01,Birthday,2014.0
4S8F794ucXJcAtycwOZgR9,['5pKCCKE2ajJHZ9KAiaK11H'],Rihanna,0NTMtAO2BV4tnGvw9EgBVq,75.0,track:Bitch Better Have My Money artist:Rihanna,48.0,2015-03-26,Bitch Better Have My Money,2015.0
56viTB3cu7FbFwAWDctRz1,['2QmLFuIDtNDmmJY3OtvinN'],Meredith Brooks,3i6qNxyVgIdUZTTi5m25EM,67.0,track:Bitch artist:Meredith Brooks,15.0,1997-01-01,Bitch,1997.0
6v5uK6Y4PbR2jIIGwJrsuL,['2HBbky0Z08ZcCKVsXWbNE4'],The Dave Clark Five,3bMt6mpqpDiCRQ3poewMAo,38.0,track:Bits and Pieces artist:The Dave Clark Five,45.0,1964-07-06,Bits and Pieces,1964.0
52AeC4gwbxDfFlLHgK1ByD,['2cGwlqi3k18jFpUyTrsR84'],The Verve,57iDDD9N9tTWe75x6qhStw,79.0,track:Bitter Sweet Symphony artist:The Verve,79.0,1997-09-29,Bitter Sweet Symphony,1998.0
4UMjBXcRqIgMZ1XumU2x5T,['2sil8z5kiy4r76CRTXxBCA'],Goo Goo Dolls,5zmaypMaWb21FUGBxbw8hT,60.0,track:Black Balloon artist:Goo Goo Dolls,64.0,1998-09-11,Black Balloon,1999.0
5v6iBhIlflzR9rEd1LAMbd,"['7iZtZyCzp3LItcw1wtPI3D', '13y7CgLHjMVRMDqxdx0Xdo']",Rae Sremmurd  ,6fujklziTHa8uoM5OQSfIo,75.0,track:Black Beatles artist:Rae Sremmurd  ,19.0,2016-08-12,Black Beatles,2017.0
4OD3LU6001esAtFshDX46M,['4qwGe91Bz9K2T8jXTZ815W'],Janet Jackson,4tYpYYoOI7WDxbCnPninwE,45.0,track:Black Cat artist:Janet Jackson,59.0,1989-09-19,Black Cat,1990.0
3j70PDKieTWQAwas3bPHRZ,['5zzrJD2jXrE9dZ1AklRFcL'],KT Tunstall,0qAMjeQFyd1qD0LDiV8gWp,61.0,track:Black Horse and the Cherry Tree artist:KT Tunstall,57.0,2005-01-01,Black Horse and the Cherry Tree,2006.0
1lzrh6WCWsbWWMqbdbDOct,['7ewJCECkpkh56w0Y4VWzSY'],Los Bravos,6jWAkIyKAY0WPsnvHk4nZS,19.0,track:Black Is Black artist:Los Bravos,83.0,1999-07-01,Black Is Black,1966.0
55bd10FDwRUNDrPFA7X60M,['6MzXVudQckRxZ9J0o0B5aQ'],Checkmates,0I1M0ETI5gHAHe2dwrdrlm,32.0,track:Black Pearl artist:Checkmates,66.0,1969-01-01,Black Pearl,1969.0
1Ghv7iViywM23K8BRFggQv,['6IYnSXO40Bh7Zdqhf6rQoj'],Alannah Myles,1KU5EHSz04JhGg3rReGJ0N,71.0,track:Black Velvet artist:Alannah Myles,18.0,1989-03-14,Black Velvet,1990.0
6Jnw1MZ5lrICgurtzc3WqB,['39T6qqI0jDtSWWioX8eGJz'],The Doobie Brothers,4p8QcNkaq2FQj8uGJ7HEDK,63.0,track:Black Water artist:The Doobie Brothers,16.0,1974-01-01,Black Water,1975.0
3r51pg8BwnjazLJlW6dJIh,"['5yG7ZAZafVaAlMTeBybKAL', '5CCwRZC6euC8Odo6y9X8jr']",Iggy Azalea  ,7pNC5ZIKtwUK0ReSpM3P9f,66.0,track:Black Widow artist:Iggy Azalea  ,26.0,2014-01-01,Black Widow,2014.0
6re93IhrnvqOX73Bi0Tj5X,['4FAEZeJcsYYBkNq2D3KGTV'],Three Dog Night,6LQsrJmTt1JKPUbivcZln9,21.0,track:Black and White artist:Three Dog Night,63.0,1972-01-01,Black and White,1972.0
6ZOXiVL8rmk2ATHJiFJhiD,['137W8MRPWKqSmrBGDBFSop'],Wiz Khalifa,5A6OHHy73AR5tLxgTc98zz,75.0,track:Black and Yellow artist:Wiz Khalifa,31.0,2011-03-29,Black and Yellow,2011.0
0oX4SealMgNXrvRDhqqOKg,['3fMbdgg4jU18AjLCKBhRSm'],Michael Jackson,7EsjkelQuoUlJXEw7SeVV4,67.0,track:Black or White artist:Michael Jackson,14.0,1991-11-13,Black or White,1992.0
6fpLLJsDSSAlToEDW2jv4F,"['6LqNN22kT3074XbTVUrhzX', '0FWzNDaEu9jdgcYTbcOa4F']",Kesha  ,7lWUJpax919G4JdaFEVmCy,62.0,track:Blah Blah Blah artist:Kesha  ,51.0,2010-01-01,Blah Blah Blah,2010.0
4Tk1gvdwy7TL3Ma2s9iZ9f,"['7LnaAXbDVIL75IVPnndf7w', '3aQeKQSyrW4qWr35idm0cy']",Jamie Foxx  ,08uGhvS5MfBk7crUCpnjva,65.0,track:Blame It artist:Jamie Foxx  ,16.0,2008-12-11,Blame It,2009.0
2NCvYma6xV6lAD0AoFoD7M,['6HnHBbeScFiQKXt3sUQA3Z'],Eydie Gormé,2EiDXomguI2imTccpvvEiU,42.0,track:Blame It on the Bossa Nova artist:Eydie Gormé,24.0,2002-01-01,Blame It on the Bossa Nova,1963.0
19oRih1H1X1QJtIJDB2Yiq,['3vRclCt9VnNhYIxFMQCxuM'],Milli Vanilli,29lF0lJdbh6hY7vLfc65on,32.0,track:Blame It on the Rain artist:Milli Vanilli,21.0,1989-06-26,Blame It on the Rain,1989.0
19oRih1H1X1QJtIJDB2Yiq,['3vRclCt9VnNhYIxFMQCxuM'],Milli Vanilli,29lF0lJdbh6hY7vLfc65on,32.0,track:Blame It on the Rain artist:Milli Vanilli,46.0,1989-06-26,Blame It on the Rain,1990.0
2QJmrSgbdM35R67eoGQo4j,['06HL4z0CvFAxyc27GXpf02'],Taylor Swift,1p80LdxRV74UKvL8gnD7ky,72.0,track:Blank Space artist:Taylor Swift,7.0,2014-10-27,Blank Space,2015.0
5QsPmoN7UK8tL5NRtSuC2Y,['6h2bWHWTJL38N8dqocVaif'],Jon Bon Jovi,1sUTfgduT0WIQO8kXKXxLC,66.0,track:Blaze of Glory artist:Jon Bon Jovi,10.0,1990-01-01,Blaze of Glory,1990.0
0VaAFegRAAn4OCg7p4QjN5,['5lKZWd6HiSCLfnDGrq9RAm'],Leona Lewis,7wZUrN8oemZfsEd1CGkbXE,76.0,track:Bleeding Love artist:Leona Lewis,2.0,2007-01-01,Bleeding Love,2008.0
3OKfSF1oQD0vjLoLNZUOVp,['72NXpYBIaTfEeAAsxXLs0P'],Tony Orl,2Ngtyk7Hyb0NeIgQwQZTtf,11.0,track:Bless You artist:Tony Orl,73.0,2005-11-15,Bless You,1961.0
3ZRit4AHT7mfhlN1yPtb4o,"['0c173mlxpT3dSFRgMO8XPh', '3TVXtAsR1Inumwj472S9r4', '5K4W6rqBFWDnAN6FQUkS6x']",Big Sean  ,30dkQSLaSpCDP5b6C1dFab,26.0,track:Blessings artist:Big Sean  ,88.0,2015-01-01,Blessings,2015.0
